receiverAddress,Username,Degen
0xa8e17be2b11e744561859c9c31ea060ee30bf37c,tweenky.eth,16.75
0xdeeeffb8bfcb1398bcc8d1aa4ed601a97d8f8251,imogenwhist,16.75
0x27e05f1e3d0a4e0fa77ae7e67d853830a3716008,nerrd.eth,16.75
0x4155ffd04d1cff0617d93eb1172d74f2bb994343,jonna,16.75
0x3077e7eb239ed94515f5dc7486bcd0c629d8566d,marwan1337,16.75
0x0d69307d7d637e2f7196de74be4bdec0a1c25427,spintoperhan,16.75
0x3fad0dcd2a194a93c77b63b7b00cc23eed7c4de6,borgeybaseai,16.75
0x936d621e29e7ae42e8bdf0e6a5104a355b58a45a,norora,16.75
0xf609fde64e1742a57f4e8ebee9c5a80a7a44dcea,shamkangenwd,16.75
0x8bc101abf5bcf8b6209faaad4d761c1ed14999be,edmundedgar.eth,16.75
0x8534a1cb741d8a3ae3e1269758f9378766aba99d,0xtest,16.75
0x5a2efe2686d3edac09f6238fe32126f5fe9ae225,virtualos,16.75
0xb7d2e1e73f69cf9c9bebc88724619fb96fdfc109,tyrexthanuisanc,13.55
0x7d48ec9848b7ce42d4b1d90c04ed3ebbac84eb98,timmyonu,23.01
0x0638de359ed469cd0669eb5aa6b3424b27e48011,oxannie,13.47
0x6ed47f3000b637a335bf6101d979ff0fc510759a,fingerguns.eth,13.40
0x62cd20d5052133970e2a20483fdcd306890b71f2,aakash-xyz,10.05
0xf270e45bb2fd319d455c55c0d928ca7d89da845f,curie,10.05
0x7a1d72aa91aafa8fbc9f4ab8bd1773a76dde1719,newtp,10.05
0xa0887e35363b883b5bde9d59543a772c66b8b695,famez,10.05
0x46b7e0c8d6daf7ccd7a020d9148b149137cdd51c,izzademolah,6.77
0xd063e1f3377837ecca5f9d526f898c4073895ec3,thomas79bonnie,6.77
0xf88908e9aa57585b57961886ec0a920203138d62,royalpriesthood,6.77
0xc155e25d67366a13623353c77977478bfe99fff8,ireneevans451,6.77
0x919773cb5bea27542e531d8377d6d05f9e92e98e,mastergrief,6.77
0x8af62160fd3b1e2166de1d691efac7205da7457d,blueswing,6.77
0xf0acf7fee7da12c1c801fa1d25c745ae5eff23af,zeebabyy,6.77
0x8bb18f1eeb8d170f4edfe2c5d008986171b4e572,karbonbased,6.77
0x3dad68e6d1268c985d3941a84fa1b9602465199d,olatunjee,6.77
0x7a3c8434aa55fc3d12c3e8404fb2f013de5e740c,afocus1602,6.77
0xe9b9a9c00040a23558db7c8a4c93e9577a81a728,rajita,6.77
0x300d20ea131c423e3335a3fadcf26fa88ce999a2,chainreact,6.77
0x51589289046a2cbb2826ee728f5d998e01ce4b8b,lithium34,6.77
0xe9ed5453b02f525095c7721931667bf294a8b4d4,thanksforyou,6.73
0xee770e50e94ffc3cbede1e51240c3ad05a3f4f28,yurri.eth,6.70
0xe354661d58ddb2fe5be162fbd1ceec6b10eb3b05,femiii,6.70
0x302d43d1a7c1313608f218446a4266fb312c461e,olgunchik,6.70
0xa4bc3a0c5ef8373c08fc3cfe45712116e10ffd10,tense,9.24
0x39dcc2ee514ed87bb56b0e08bba99454bd8a71b0,tomatoxyz,6.70
0xa2f08bc02e7fd6fc227f82d4bdc40d44b0d1b918,iamveektoria,6.70
0xa9f82e4048f76e501524e3b857495363add2396b,mozgoshmyg,3.59
0x95a5c5475a824c0a6fda2fef243e83fccd1d34e0,lunareclipse,3.53
0xf9cb583de6b3375a8ccd32be172fd810b69a0ee7,angrynch,3.53
0xb22c4a53949dc8a0861ff5ef486e3f58dfbdfd33,jasmine24,3.53
0x6dbdf10c772fe12bb0612717ecc6bf2c16d70077,catrussell,3.44
0x6f119200dfa6fd9082da1ebed5bb9080c41994ea,shadheen1064,3.44
0x158d6dde3f17411f4365ef7cda7db8fffbb6dda9,alor,3.44
0x9dfc1eeac42064c4d568d9ef942be36bbdb02ddc,genecs,3.44
0xbe57661ebf991c854557a0c906c70c5ee5a06864,wferox,3.44
0x8aac10a432f458c05cea8fd19b71853e4de0af7b,sindromg,3.36
0xf62151d47c470d3d3e98597b0f9ffd9e52e73516,ethan666,3.36
0x873dfbf899d6f74f6d9d21a05b7d80da792f7692,joris,3.36
0xffef3700e2e6ec495315b0b106879ec4ba8c16c4,arianaclay,3.36
0x94afe0469fb16bfb54b6591f340a0e7e8c149e97,daoleno,3.36
0xccafec3b61b9f00313459db95f0daa11368c1ca0,prof-redox,3.36
0x56371b207f1cbb49b3ec951c6859a94abbfc8712,boostr,3.35
0x4ad58dcfd2a45ff2d1440a49973436e99ff71bb6,arbuzova,3.35
0xecf8cfb3bd24107f35eb14b28f629bbd309ef8bb,masdalii,3.35
0xf1a871af236ec0da070c3b09302270ccf4e35794,caplockbase.eth,3.35
0x3eaef0fcf432cffd12c5b8e2c328d2856fa49ef9,ethandaya,3.35
0xc76ddee5ece74aa9a9150f1ad8f4a1958182d6f6,durantcrypt,3.35
0xf0546c9156225ac240ed0791e013cdbca72e8074,dingoes,3.35
0xc6990b40f6e10c0987b56adb0c89f035f6805adf,isolatedprince,5.89
0x05ff7cc8b490b38898744037f951f3247673c2ed,ghostlinkz.eth,3.35
0xc4ce9988708f1f447609b38560e8afcb540b5f56,komol0,3.35
0x7cb75ea73e219fdba24b45966fd9ec0780fb7229,iamtherealyakuza.eth,3.35
0x7b1e73157e0fb871f684924a958e13db5b997324,bulkcastmanager,3.35
0x6425ec6ea843e66dd4a7570dd5dc237146cd3897,lawrenceroman,3.35
0xb481fa91f83d691ff7106b00917e79c5f25b62dd,nooriya,3.35
0x217408137af1ff89e11029694ab676914344c73c,breech,3.35
0x86530fe0e40fd71edce4b66994c8e28c6cff140d,base-reward.eth,3.35
0x8143aad694567424162a949c1580c91d03437858,amado,3.35
0x8d7f598347e1d526e02e51e663ba837393068e6e,antonmarrast,3.35
0xb67ab9a9d04bc5df89fbb4154a5370a6e0736338,natanael-souza,3.35
0xf03c4d89ac353f19d50f4609b77bf9117d0a2690,bossbasky,3.35
0x289795c0d1bf99e049271cb16fdfd4a2509c81b3,jeanayala,3.35
0xb8d61b1fe18209fe522d6c0daf0900bfd7f20f15,0xdimasthurbo,3.35
0x756c338c3e3890288846e13972f2a49b7f90e83e,minchow.eth,3.35
0x794cec5ee2659859050d29d858cf46191649e1fa,tayyab,3.35
0xc0d13889a69a8d433d4adba8d82389def4927648,0xnazi,3.35
0xc54604b9e0a1449644ea0d978fa099291f09935f,josephineoriaku,3.35
0x7639b96593b2e34f27ee57f4b1583c4b33dd9679,0xsamir,3.35
0x4a60cfe91c02125c553270ba8eebe8fd4ad20c1a,sino,3.35
0x7cf5cda3ac9e9d22c57399b2d01435b72347f24c,munap,3.35
0xdd9b13e9cd76a62f467d6f8c1c2cc45eca99c249,centmira,3.35
0x9ae63ebb46027fd9c5288317ea39d3742598bcfe,cynthiawang,3.35
0x76f5d8aa307224dc222bad6bd65215d88db6907f,rudihaha,3.35
0xa7860e99e3ce0752d1ac53b974e309fff80277c6,limes.eth,3.35
0x465d23c8c88cb0efb204fb2a06c101685819ecad,zoopdrop.eth,3.35
0xd99717001ed970e30de715dd642253cca7c98ba2,kmeth,3.35
0xa85572cd96f1643458f17340b6f0d6549af482f5,fiveoutofnine.eth,3.35
0x67fec197b5f57a19677b276215432896c98b1bbd,maxlife,3.35
0x5945ae0412583ee89e69761da2589a643fb363b1,boothtempleton.eth,3.35
0x814df9e79b27e23143207f47fa09e30260464ec1,ihero,3.35
0xda469a6c78d12996895721fceba62e510b38faf3,metadavid,3.35
,faircaster,3.35
0x24d5f5edbc9382739952e6419310950d8a3a0155,powerali.eth,3.35
0x4686598712dfee935d50048425836aaa990c210f,dexert,27.30
0x083bdc85a2aab9898f5d17a853202e57b6d76891,greentime1,25.11
0x541422acf8dcd32dd00d3b3c879c28f942f2e76d,dathito,3.64
0xca4768de9504cf8a0efa103122a8b26e921e91d6,shaikhasim,1.45
0x46bbd9093763e7de679fa8668394fdc9a395d619,proxima-b,0.72
0x6777ad0bd93fb263b11ce85981c52f07c1debebe,algzlieee,0.36
0x8a9a07895eeea99f39c7b5b6fecfd496fa5b62fc,zerocooloverride,0.36
0xae51b3d7d2a3ce9ce2f57ddabec5a28a97d626ec,madnet90,0.36
0xd94f2074bc092452ca52ee8c4d2f0adf41dfe768,buckypaper.eth,0.00
0x56bfb4811f56bbc8bc92d588559f07f625b84168,turabkhan,0.00
